"","SYMBOL","ENTREZID","R"
"7322","NME1-NME2","654364",-0.223436537656364
"7323","NME1","4830",0.275337745938689
"7324","NMD3","51068",-0.0524738437072641
"7325","NMBR","4829",0.226291939950774
"7326","NMB","4828",0.284180303452616
"7327","NLRP8","126205",-0.182917706893149
"7328","NLRP3","114548",0.328259501118475
"7329","NLRP1","22861",-0.0187107311141386
"7330","NLN","57486",0.106959936202628
"7331","NLK","51701",-0.22755431661124
"7332","NLGN4Y","22829",0.0658754196465356
"7333","NLGN4X","57502",0.140731829751986
"7334","NLGN3","54413",0.393243266337059
"7335","NLGN2","57555",0.298461271761645
"7336","NLGN1","22871",-0.200322384212075
"7339","NLE1","54475",0.270868219037143
"7340","NKX6-3","157848",-0.276168361841557
"7341","NKX6-2","84504",-0.132092637767944
"7342","NKX6-1","4825",-0.00279446921435253
"7343","NKX3-1","4824",-0.398713589756375
"7344","NKX2-8","26257",0.217602878976846
"7345","NKX2-5","1482",-0.177479861862456
"7346","NKX2-3","159296",0.165261080309841
"7347","NKX2-2","4821",-0.031397172911237
"7348","NKTR","4820",0.394751903347867
"7349","NKRF","55922",0.132678074951681
"7350","NKPD1","284353",-0.0370262959798999
"7351","NKIRAS2","28511",-0.130772247080575
"7352","NKIRAS1","28512",0.34615014323835
"7353","NKG7","4818",0.265496880823371
"7354","NKD2","85409",-0.0177179485426012
"7355","NKD1","85407",0.341073390592555
"7356","NKAP","79576",-0.0771700532448431
"7357","NIT2","56954",0.319009794021066
"7358","NIT1","4817",-0.221554343031051
"7359","NISCH","11188",0.241739584106773
"7360","NIPSNAP3B","55335",-0.103590079504064
"7361","NIPSNAP3A","25934",-0.199210226432016
"7362","NIPSNAP1","8508",0.0983374085863747
"7363","NIPBL","25836",0.0720717571419079
"7364","NIPA2","81614",0.244869289180808
"7365","NIPA1","123606",-0.098471885209195
"7366","NIP7","51388",0.39285174511646
"7369","NINJ2","4815",-0.132514640654103
"7370","NINJ1","4814",0.0907214596241994
"7371","NIN","51199",-0.179659102149324
"7375","NIF3L1","60491",0.416898074899266
"7376","NID2","22795",0.0467547623266487
"7377","NID1","4811",0.113089879197797
"7378","NICN1","84276",0.335443924234633
"7380","NHS","4810",-0.301212534339721
"7383","NHLRC2","374354",0.509558781338034
"7384","NHLRC1","378884",-0.0961271639835223
"7385","NHLH2","4808",0.11751546163218
"7386","NHLH1","4807",-0.155969362910564
"7387","NGRN","51335",0.218088984585153
"7388","NGLY1","55768",-0.235122785246297
"7391","NGFR","4804",0.226093650695767
"7393","NGEF","25791",0.120150390208025
"7394","NGDN","25983",0.127685405389995
"7395","NGB","58157",-0.475349443690595
"7396","NFYC","4802",-0.138911712507949
"7397","NFYB","4801",-0.288455152068684
"7398","NFYA","4800",0.29322779263098
"7399","NFXL1","152518",0.0610243643111037
"7400","NFX1","4799",-0.169949927914499
"7401","NFU1","27247",0.447502291459233
"7402","NFS1","9054",0.132645749337108
"7403","NFRKB","4798",0.290800148719315
"7404","NFKBIZ","64332",0.353434228431908
"7406","NFKBIL1","4795",0.17891827951142
"7407","NFKBIE","4794",0.158442397111951
"7408","NFKBIB","4793",-0.160443539653113
"7409","NFKB2","4791",0.0178571025175493
"7410","NFKB1","4790",0.261442928487954
"7411","NFIX","4784",-0.109688705450324
"7412","NFIL3","4783",-0.300674789333076
"7413","NFIC","4782",0.00239417444296433
"7414","NFIB","4781",-0.0408144574247537
"7415","NFIA","4774",-0.15504663736499
"7416","NFE2L3","9603",0.195456902368982
"7417","NFE2L2","4780",-0.12491655572393
"7418","NFE2L1","4779",0.0477804973238505
"7419","NFE2","4778",-0.120674407582864
"7420","NFATC4","4776",-0.110319975341579
"7421","NFATC3","4775",-0.487009198464133
"7422","NFATC2IP","84901",-0.22561990588787
"7423","NFATC2","4773",-0.226286530776198
"7424","NFATC1","4772",-0.170222997383894
"7425","NFAT5","10725",0.106473993708593
"7426","NFASC","23114",-0.348658090351158
"7427","NFAM1","150372",-0.281504370643837
"7428","NF2","4771",-0.335750681704004
"7429","NF1","4763",0.366145689337903
"7430","NEXN","91624",-0.264427413819067
"7431","NEUROG3","50674",-0.102366040645539
"7432","NEUROG2","63973",-0.27466569377082
"7433","NEUROG1","4762",-0.152778468194971
"7434","NEUROD6","63974",-0.0720441216566771
"7435","NEUROD4","58158",-0.204622572692645
"7436","NEUROD2","4761",-0.120437590179395
"7437","NEUROD1","4760",-0.00579694558636452
"7438","NEURL2","140825",0.192736676329236
"7440","NEU4","129807",0.084469581444923
"7441","NEU3","10825",-0.151255712327369
"7442","NEU2","4759",0.100935326007471
"7443","NEU1","4758",0.319442324922595
"7444","NETO2","81831",0.287266977335932
"7445","NETO1","81832",-0.0835916920602423
"7446","NET1","10276",-0.283407470018835
"7447","NES","10763",-0.240401634619879
"7448","NEO1","4756",-0.0427217991631812
"7449","NENF","29937",0.156514420756889
"7450","NELL2","4753",0.217978746394447
"7451","NELL1","4745",-0.0864614390642238
"7453","NEK9","91754",-0.0396162846877728
"7454","NEK8","284086",0.12415126811668
"7455","NEK7","140609",0.0994908517982611
"7456","NEK6","10783",0.203641066160131
"7457","NEK5","341676",0.0945851723571598
"7458","NEK4","6787",0.214829174184668
"7459","NEK3","4752",0.157141269159781
"7460","NEK2","4751",0.0300722573383181
"7461","NEK11","79858",-0.199854706335023
"7462","NEK10","152110",-0.0543931804679543
"7463","NEK1","4750",0.203952886028075
"7464","NEIL3","55247",0.0699188799545222
"7465","NEIL2","252969",-0.0839180717368193
"7466","NEIL1","79661",-0.201699886338017
"7467","NEGR1","257194",-0.233638413320727
"7468","NEFM","4741",-0.285207772216171
"7469","NEFL","4747",-0.0256329413514232
"7470","NEFH","4744",0.233383486109354
"7471","NEDD9","4739",-0.414442214393266
"7472","NEDD8","4738",0.386793177280761
"7473","NEDD4L","23327",-0.138498566890825
"7474","NEDD4","4734",-0.19999492161804
"7475","NEDD1","121441",-0.0551747347286227
"7476","NECAP2","55707",-0.302878792609317
"7477","NECAP1","25977",0.394225517603492
"7478","NEBL","10529",0.202258829896548
"7479","NEB","4703",0.101153224702871
"7480","NDUFV3","4731",0.0051012045138207
"7481","NDUFV2","4729",0.418150470563392
"7482","NDUFV1","4723",0.376389038537415
"7483","NDUFS8","4728",0.414330636175275
"7484","NDUFS7","374291",0.155934446981857
"7485","NDUFS6","4726",-0.104497351964146
"7486","NDUFS5","4725",0.195056493639973
"7487","NDUFS4","4724",0.160628656974437
"7488","NDUFS3","4722",0.251218638880552
"7489","NDUFS2","4720",0.11687212291169
"7490","NDUFS1","4719",0.159800412488767
"7491","NDUFC2","4718",-0.255387910992287
"7492","NDUFC1","4717",-0.119303259277533
"7493","NDUFB8","4714",0.490503720599892
"7494","NDUFB7","4713",0.353605847877273
"7495","NDUFB6","4712",0.150612871109104
"7496","NDUFB5","4711",0.338088392918545
"7497","NDUFB4","4710",-0.162125151744505
"7498","NDUFB3","4709",-0.0950596051881213
"7499","NDUFB2","4708",0.183397823126935
"7500","NDUFB11","54539",0.20279942010625
"7501","NDUFB10","4716",-0.296704845460047
"7502","NDUFB1","4707",-0.0707508872039034
"7503","NDUFAF1","51103",0.463811194803141
"7504","NDUFAB1","4706",-0.0231414576204495
"7505","NDUFA9","4704",0.402199023509341
"7506","NDUFA8","4702",0.349042693929556
"7507","NDUFA7","4701",0.375593310244277
"7508","NDUFA5","4698",-0.240925302593483
"7509","NDUFA4","4697",0.0825192798453643
"7510","NDUFA3","4696",0.163923435868923
"7511","NDUFA13","51079",0.100396121511161
"7512","NDUFA12","55967",0.409924010225896
"7513","NDUFA11","126328",0.310325348569336
"7514","NDUFA10","4705",0.157231036221858
"7515","NDUFA1","4694",0.389767488968553
"7516","NDST4","64579",-0.175778362445759
"7517","NDST3","9348",-0.0527626884435387
"7518","NDST2","8509",0.119630072793004
"7519","NDST1","3340",0.0881518836874618
"7520","NDRG4","65009",-0.474910577020399
"7521","NDRG3","57446",-0.0605474225782748
"7522","NDRG2","57447",0.0132640850659901
"7523","NDRG1","10397",-0.0981495310553052
"7524","NDP","4693",0.310801150957934
"7525","NDOR1","27158",-0.258799551745975
"7527","NDN","4692",0.515540950232295
"7528","NDFIP2","54602",0.279830156667745
"7529","NDFIP1","80762",0.239422528357936
"7530","NDEL1","81565",-0.044421201557817
"7531","NDE1","54820",-0.278494874659993
"7532","NCSTN","23385",0.236327341001769
"7533","NCR3","259197",0.23321776380457
"7534","NCR2","9436",-0.00205436110816176
"7535","NCR1","9437",0.33994119464409
"7536","NCOR2","9612",0.010503017609768
"7537","NCOR1","9611",0.147090957987058
"7538","NCOA7","135112",0.511781376554104
"7540","NCOA6","23054",0.150436441446247
"7541","NCOA5","57727",0.16115038804551
"7542","NCOA4","8031",0.103611343201443
"7543","NCOA3","8202",-0.202326309648005
"7544","NCOA2","10499",0.290666729321743
"7545","NCOA1","8648",-0.183145744426475
"7546","NCL","4691",-0.0163455909850759
"7547","NCKIPSD","51517",0.145625729202756
"7548","NCKAP1","10787",0.116698844218449
"7549","NCK2","8440",0.163782142321968
"7550","NCK1","4690",0.383666744892024
"7551","NCF4","4689",-0.126985521579924
"7552","NCF2","4688",-0.487305310322956
"7553","NCF1C","654817",-0.280164829917386
"7554","NCF1B","654816",-0.285386495091636
"7555","NCF1","653361",-0.12118378869234
"7556","NCDN","23154",-0.206946898356204
"7557","NCBP2","22916",0.102541377861622
"7558","NCBP1","4686",0.128857444400685
"7559","NCAPG2","54892",0.250819422481269
"7560","NCAM2","4685",-0.130592846098995
"7561","NCAM1","4684",-0.268751430197875
"7562","NCALD","83988",0.366748782964704
"7563","NBR2","10230",0.14671079202684
"7564","NBR1","4077",0.457360550466045
"7565","NBPF9","400818",-0.272321008856999
"7567","NBPF3","84224",-0.185296851168575
"7568","NBPF20","100288142",0.103891904461529
"7569","NBPF15","284565",-0.220391359529605
"7570","NBPF14","25832",0.0033215723165277
"7571","NBPF11","200030",0.246220560820898
"7572","NBPF10","100132406",-0.172943716246543
"7573","NBPF1","55672",-0.29628662996525
"7574","NBN","4683",-0.0481047814879935
"7576","NBL1","4681",0.160616458857541
"7577","NBEAL1","65065",-0.356822719650113
"7578","NBEA","26960",-0.00999974582906865
"7579","NAV3","89795",-0.11868891604605
"7580","NAV2","89797",0.118944776546458
"7581","NAV1","89796",0.0537824015043189
"7582","NAT9","26151",0.212743345695097
"7583","NAT8","9027",-0.294786256318758
"7586","NAT2","10",-0.238300128418098
"7590","NAT10","55226",0.38897745594598
"7591","NAT1","9",-0.0428659529083961
"7592","NASP","4678",0.195168402111365
"7593","NARS2","79731",0.272094452270742
"7599","NARF","26502",0.130032237395049
"7600","NAPSB","256236",0.220725969706414
"7601","NAPSA","9476",0.113823801274424
"7603","NAPG","8774",0.0630402183605472
"7605","NAPB","63908",0.43224275861779
"7606","NAPA","8775",-0.283873013941281
"7608","NAP1L5","266812",0.348688268076606
"7609","NAP1L4","4676",0.0561365120942204
"7610","NAP1L3","4675",0.125133318459341
"7611","NAP1L2","4674",-0.454648423651037
"7612","NAP1L1","4673",-0.262523362062606
"7613","NANS","54187",-0.371576384707168
"7614","NANP","140838",-0.124136524655336
"7615","NANOS2","339345",0.103849288596219
"7616","NANOS1","340719",-0.150118320735932
"7617","NANOG","79923",-0.149557256889139
"7630","NAIP","4671",0.313595517663424
"7631","NAGS","162417",-0.127308503257569
"7632","NAGPA","51172",0.339113267622909
"7633","NAGLU","4669",0.189518019071557
"7634","NAGK","55577",0.407104512172077
"7635","NAGA","4668",0.269338380024397
"7640","NADSYN1","55191",0.115306981273098
"7643","NACA","4666",-0.118718287038643
"7644","NAB2","4665",0.526063125110219
"7645","NAB1","4664",-0.176724539254984
"7646","NAALADL2","254827",-0.00442646099808744
"7647","NAALADL1","10004",-0.0132718092971067
"7648","NAALAD2","10003",-0.0686485867820208
"7649","N6AMT1","29104",0.171587652711887
"7650","N4BP3","23138",-0.020208529019636
"7651","N4BP2","55728",-0.329910571268127
"7652","N4BP1","9683",0.035637129044274
"7654","MYT1L","23040",-0.231392506945515
"7655","MYT1","4661",-0.104990398940635
"7660","MYRIP","25924",0.216081375256572
"7662","MYPN","84665",-0.148355268071348
"7663","MYOZ3","91977",0.276864080923218
"7664","MYOZ2","51778",-0.0779346527355073
"7665","MYOZ1","58529",-0.130106384640246
"7666","MYOT","9499",0.0271942128632841
"7667","MYOM3","127294",-0.163537926921327
"7668","MYOM2","9172",-0.15566709574823
"7669","MYOM1","8736",0.290034697848719
"7671","MYOG","4656",0.0834097802557574
"7672","MYOD1","4654",-0.105799101235151
"7673","MYOCD","93649",-0.0346835270358191
"7674","MYOC","4653",-0.118753047057257
"7675","MYO9B","4650",0.0415414910776314
"7676","MYO9A","4649",0.133300781234719
"7677","MYO7B","4648",0.059035898139263
"7678","MYO7A","4647",-0.197487836113937
"7679","MYO6","4646",0.273870513517626
"7680","MYO5C","55930",0.12327008224262
"7681","MYO5B","4645",-0.0157518255228471
"7682","MYO5A","4644",-0.00340683759074346
"7683","MYO3B","140469",-0.289387612702521
"7684","MYO3A","53904",-0.0964630601284016
"7685","MYO1G","64005",0.185430614497222
"7686","MYO1F","4542",0.0569996093455964
"7687","MYO1E","4643",-0.048812540172182
"7688","MYO1D","4642",0.272771550370058
"7689","MYO1C","4641",0.213246550273585
"7690","MYO1B","4430",0.0898904127361686
"7691","MYO1A","4640",-0.223538829382461
"7692","MYO18B","84700",-0.156233124515242
"7693","MYO18A","399687",-0.197930186616673
"7694","MYO15A","51168",0.046163841036246
"7695","MYO10","4651",-0.349253785686599
"7696","MYNN","55892",-0.206683724135852
"7698","MYLK2","85366",0.145077783336617
"7699","MYLK","4638",-0.278810318852386
"7700","MYLIP","29116",-0.0932259863753055
"7702","MYL9","10398",-0.249898681397118
"7703","MYL7","58498",-0.322638443406633
"7704","MYL6","4637",0.412498711168068
"7705","MYL5","4636",0.396325632563696
"7706","MYL4","4635",-0.456075721245342
"7707","MYL2","4633",-0.0514523315063431
"7708","MYL1","4632",-0.195694255712122
"7709","MYH9","4627",0.0868081968128058
"7710","MYH8","4626",0.0496235973722077
"7711","MYH7B","57644",-0.144016788833694
"7712","MYH7","4625",-0.100587566625735
"7713","MYH6","4624",0.0288722435148715
"7714","MYH4","4622",-0.276073773982703
"7715","MYH3","4621",0.453022243744977
"7716","MYH2","4620",-0.0242432830872198
"7717","MYH16","84176",0.280520840504595
"7718","MYH14","79784",0.403881955661482
"7719","MYH13","8735",-0.00075988942781388
"7720","MYH11","4629",-0.00239131670575915
"7721","MYH10","4628",0.184605805377526
"7722","MYH1","4619",0.125575322780392
"7723","MYF6","4618",0.29174071304637
"7724","MYF5","4617",0.072895066618978
"7726","MYEOV","26579",-0.120846288191427
"7727","MYEF2","50804",0.0429722207102628
"7728","MYD88","4615",0.080738604132491
"7729","MYCT1","80177",0.127796730778666
"7730","MYCN","4613",0.319331683894009
"7732","MYCBPAP","84073",-0.289677357108192
"7733","MYCBP2","23077",0.279753642553431
"7734","MYCBP","26292",0.38967257893017
"7735","MYC","4609",-0.208048540911154
"7736","MYBPHL","343263",0.265191661042331
"7737","MYBPH","4608",-0.0275595448991809
"7738","MYBPC3","4607",0.0563508216447131
"7739","MYBPC2","4606",-0.154397213205016
"7740","MYBPC1","4604",0.237493532011529
"7741","MYBL2","4605",0.142299430185842
"7742","MYBBP1A","10514",0.182143060224439
"7743","MYB","4602",0.276118566976811
"7744","MYADML","151325",-0.239041564029152
"7745","MYADM","91663",-0.0333255955297905
"7746","MXRA8","54587",-0.180414997179367
"7747","MXRA7","439921",0.504762486676278
"7748","MXRA5","25878",-0.13479597417862
"7749","MXI1","4601",-0.288787697343269
"7750","MXD4","10608",0.286715489052756
"7751","MXD3","83463",0.0769470825765016
"7752","MXD1","4084",-0.0547886605524163
"7753","MX2","4600",0.102638776544143
"7754","MX1","4599",0.181230515258622
"7755","MVP","9961",0.0238814609538508
"7756","MVK","4598",0.13636920351214
"7757","MVD","4597",0.238187480152569
"7758","MUTYH","4595",0.336815917215387
"7761","MUSTN1","389125",0.0178629768417888
"7762","MUSK","4593",0.0784218248479881
"7763","MUS81","80198",0.0470911277685937
"7768","MUC7","4589",-0.0903292235959674
"7769","MUC4","4585",-0.213580577865069
"7770","MUC20","200958",0.359569553803845
"7771","MUC2","4583",0.102335164188734
"7772","MUC17","140453",-0.270361495971567
"7773","MUC16","94025",-0.370185404392713
"7774","MUC15","143662",-0.111122808102515
"7775","MUC13","56667",0.128047568526938
"7776","MUC1","4582",0.183043443606681
"7777","MTX3","345778",0.246743495398941
"7778","MTX2","10651",-0.025416250585726
"7779","MTX1","4580",-0.102773078956101
"7780","MTUS1","57509",0.0542187662281851
"7781","MTTP","4547",-0.0527781281100517
"7782","MTSS1","9788",0.267540905130163
"7783","MTRR","4552",-0.0484531402532932
"7784","MTRF1L","54516",0.129164495169748
"7785","MTRF1","9617",0.156244510506634
"7786","MTR","4548",-0.258155448453673
"7787","MTPN","136319",-0.194464802976506
"7789","MTO1","25821",0.389638341899587
"7790","MTNR1B","4544",-0.036390360478864
"7791","MTNR1A","4543",-0.192760682270094
"7792","MTMR9","66036",0.524894023756116
"7793","MTMR8","55613",-0.467713993588587
"7794","MTMR7","9108",0.137760212364268
"7795","MTMR6","9107",-0.280680617015892
"7796","MTMR4","9110",0.117960827049241
"7797","MTMR3","8897",-0.0290178519306262
"7798","MTMR2","8898",-0.000161266385910638
"7800","MTMR14","64419",0.113587793868188
"7801","MTMR12","54545",-0.0454428000810243
"7802","MTMR11","10903",0.1804101620831
"7803","MTMR1","8776",0.216804113555862
"7804","MTM1","4534",0.429362622800586
"7806","MTIF3","219402",-0.079453925633397
"7807","MTIF2","4528",0.549401143232655
"7808","MTHFS","10588",-0.114657663153885
"7809","MTHFR","4524",0.0977750829771043
"7810","MTHFD2L","441024",0.202966255080778
"7811","MTHFD2","10797",0.353455821808558
"7812","MTHFD1L","25902",0.270587454661101
"7813","MTHFD1","4522",0.176235064731833
"7814","MTG1","92170",0.457648657419701
"7815","MTFR1","9650",0.231333630335725
"7816","MTFMT","123263",0.0747001704260143
"7817","MTF2","22823",-0.338684363479238
"7818","MTF1","4520",0.116086311903574
"7824","MTDH","92140",-0.194886719062699
"7825","MTCP1","4515",0.368320035672706
"7826","MTCH2","23788",0.261583309531322
"7827","MTCH1","23787",0.308386251778051
"7828","MTBP","27085",0.495453277649329
"7829","MTAP","4507",0.17781594751466
"7831","MTA3","57504",0.491340017775228
"7832","MTA2","9219",-0.235543313960839
